Rank	Taxonpath	Taxon	S675S.DA01r3	S07.18SX07	S45.18SX62	S20.18SX20	S676S.DA01r4	S10.18SX10	S23.18SX23	S677S.DA01r5	S770S.DA013III	S186SBLEX2	S44.18SX61	S39.18SX56	S771S.DA013IV	S192SBLPCR	S122S75.79	S688S.DA01	S22.18SX22	S15.18SX15	S126S60.64	S109S65.67	S42.18SX59	S113S27	S687S.DA01	S679S.DA01r7	S768S.DA013I	S115S29	S108S65.69	S38.18SX55	S27.18SX21.24	S02.18SX02	S812S.BLEX14	S686S.DA01	S674S.DA01r2	S680S.DA01r8	S03.18SX03	S112S26	S40.18SX57	S26.18SX11.20	S133S80.82	S46.18SX63	S120S45.49	S118S35.39	S683S.DA01	S13.18SX13	S110S65.67	S128S60.62	S43.18SX60	S678S.DA01r6	S111S25	S123S75.79	S09.18SX09	S18.18SX18	S19.18SX19	S12.18SX12	S119S40.44	S189SMOCK	S189SBLEX4	S06.18SX06	S125S75.77	S767S.DA012IV	S689S.DA01	S17.18SX17	S124S75.77	S129S60.62	S01.18SX01	S127S60.64	S47.18SX64	S121S50.54	S04.18SX04	S25.18SX1.10	S08.18SX08	S21.18SX21	S766S.DA011IV	S107S65.69	S41.18SX58	S11.18SX11	S114S28	S16.18SX16	S682S.DA01r10	S14.18SX14	S732S.BLANK	S813S.BLANK	S769S.DA013II	S681S.DA01r9	S811S.BLEX14	S132S80.82	S48.18SBlank	S116S25.29	S130S80.84	S05.18SX05	S117S30.34	S24.18SX24	S131S80.84	S673S.DA01r1
family	Main genome;Eukaryota;Opisthokonta;Discicristoidea Holomycota kingdom incertae sedis;Nucleariida;Nucleariidae class incertae sedis;Nucleariidae order incertae sedis;Nucleariidae	Nucleariidae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
family	Main genome;Eukaryota;Opisthokonta;Mesomycetozoea;Dermocystida phylum incertae sedis;Dermocystida class incertae sedis;Dermocystida;Rhinosporideacae	Rhinosporideacae	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1
family	Main genome;Eukaryota;Opisthokonta;Filasterea;Ministeriida;Ministeridae;Ministeria order incertae sedis;Ministeria family incertae sedis	Ministeria family incertae sedis	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Discoba;Jakobida;Andalucia class incertae sedis;Andalucia order incertae sedis;Andalucia family incertae sedis	Andalucia family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Micromonas family incertae sedis	Micromonas family incertae sedis	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	2	0	2	1	1	1	1	1	1	1	1	1	1	0	1	0	2	1	1	1	1	0	1	1	1	1	1	1	0	2	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiella family incertae sedis	Mamiella family incertae sedis	1	3	1	1	2	2	2	3	3	0	1	1	3	0	3	3	2	2	3	3	1	3	3	1	2	3	2	2	0	3	0	3	2	3	3	3	2	2	3	1	3	3	3	1	3	2	1	1	3	2	2	0	2	2	3	0	0	3	3	3	3	2	3	3	3	2	2	3	3	3	3	1	3	3	2	1	3	2	3	0	0	0	3	3	0	3	0	3	3	3	3	1	2	2
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastix family incertae sedis	Crustomastix family incertae sedis	5	4	4	2	4	5	2	3	4	0	4	4	2	0	3	5	1	2	4	4	3	4	4	3	5	4	3	3	1	4	0	6	3	3	4	4	3	2	4	3	4	4	3	2	4	4	5	2	4	5	4	2	1	1	4	0	0	3	3	5	5	1	4	4	4	5	5	5	4	4	4	0	5	4	4	2	4	1	3	2	0	0	4	3	0	4	0	5	4	4	5	2	4	3
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Mamiellophyceae;Dolichomastix order incertae sedis;Dolichomastix family incertae sedis	Dolichomastix family incertae sedis	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Prasinophytae;Pseudoscourfieldiales;Prasinoderma family incertae sedis	Prasinoderma family incertae sedis	3	4	3	1	3	2	3	2	3	0	4	3	3	0	4	3	2	1	4	4	3	3	3	2	4	3	3	2	2	3	0	4	3	3	3	4	2	2	5	2	3	4	4	3	3	4	2	4	4	4	4	2	1	2	4	0	0	3	3	4	3	4	3	3	2	3	4	4	3	3	3	2	3	5	2	2	4	3	3	2	0	0	3	3	0	4	0	4	4	4	5	1	4	3
family	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Nephroselmidophyceae;Nephroselmidales;Nephroselmis family incertae sedis	Nephroselmis family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Archaeplastida;Glaucophyta kingdom incertae sedis;Glaucophyta phylum incertae sedis;Glaucophyta;Glaucocystis order incertae sedis;Glaucocystis family incertae sedis	Glaucocystis family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Eugregarinorida;Lankesteria family incertae sedis	Lankesteria family incertae sedis	1	1	1	2	1	1	1	1	1	0	2	1	3	0	3	2	1	2	4	2	2	2	2	1	3	2	2	1	1	1	0	2	1	2	2	2	3	1	3	1	2	2	3	0	2	4	3	1	2	4	1	0	0	2	3	0	0	2	3	2	2	2	5	4	1	4	2	2	2	1	1	2	1	2	1	1	3	1	1	2	0	0	3	1	0	3	0	4	3	2	2	1	5	1
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Archigregarinorida;Selenidium family incertae sedis	Selenidium family incertae sedis	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	2	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	4	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	1	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Margolisiella family incertae sedis	Margolisiella family incertae sedis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Goussia family incertae sedis	Goussia family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Suessiaceae	Suessiaceae	9	9	7	4	9	8	8	8	9	0	9	10	8	1	10	8	4	7	8	9	8	8	8	8	9	10	9	6	8	9	0	12	9	8	9	8	7	7	8	6	11	11	8	6	7	7	7	9	9	10	7	6	5	4	10	1	1	10	10	10	7	6	10	8	7	7	7	10	8	11	12	5	7	9	7	5	8	6	8	5	0	0	11	9	0	9	0	11	10	9	8	8	9	8
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Kareniaceae	Kareniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodiniphycidae incertae sedis	Gymnodiniphycidae incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade	Gymnodinium clade	4	4	4	3	4	3	6	5	8	0	3	3	5	0	7	7	3	2	4	5	5	5	9	5	8	5	5	5	5	3	0	9	3	4	3	6	5	4	8	3	9	6	6	3	6	4	4	3	7	7	3	3	3	4	8	0	0	4	7	7	6	4	6	4	4	4	5	5	5	5	3	4	5	6	6	3	7	5	4	2	0	0	5	7	0	7	0	6	8	6	4	5	8	4
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Amphidinium family incertae sedis	Amphidinium family incertae sedis	2	0	2	2	2	1	2	2	2	0	2	2	1	0	2	2	1	1	2	1	1	2	1	2	2	2	2	1	1	2	0	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	1	2	0	0	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	1	0	0	2	2	0	2	0	2	2	2	2	2	2	2
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Moestrupia family incertae sedis	Moestrupia family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gyrodinium family incertae sedis	Gyrodinium family incertae sedis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Exuviaella family incertae sedis	Exuviaella family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales;Sinophysis family incertae sedis	Sinophysis family incertae sedis	2	1	3	2	1	2	2	2	4	1	2	3	3	0	4	3	3	2	3	3	2	3	3	1	4	2	3	3	2	3	0	3	1	2	3	4	4	3	3	2	3	3	3	2	3	3	3	1	2	4	2	2	3	0	3	0	0	2	3	3	2	2	3	3	1	3	2	3	2	3	2	3	3	3	2	2	2	2	1	3	0	0	3	2	0	3	0	3	3	3	4	3	3	1
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Alexandrium family incertae sedis	Alexandrium family incertae sedis	3	3	3	0	4	2	2	2	3	0	0	3	3	0	8	3	4	0	3	2	3	2	2	2	2	4	2	2	2	2	0	3	3	2	2	1	1	3	7	0	5	3	3	0	2	3	3	2	2	7	4	0	0	0	4	0	1	0	6	4	3	2	8	3	0	3	0	4	2	5	0	1	3	2	3	2	4	0	3	0	0	0	3	3	0	7	0	5	7	2	2	2	7	2
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratium family incertae sedis	Protoceratium family incertae sedis	1	1	1	0	1	1	1	1	2	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	2	0	1	2	1	1	1	1	1
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulax family incertae sedis	Gonyaulax family incertae sedis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Fragilidium family incertae sedis	Fragilidium family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Neoceratium family incertae sedis	Neoceratium family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidinium family incertae sedis	Protoperidinium family incertae sedis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Niea family incertae sedis	Niea family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Islandinium family incertae sedis	Islandinium family incertae sedis	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Thoracosphaeraceae order incertae sedis;Thoracosphaeraceae	Thoracosphaeraceae	8	8	7	6	9	6	8	8	8	0	8	8	9	0	11	7	8	6	11	8	6	10	7	8	8	8	9	8	11	8	0	7	8	8	8	8	8	8	10	9	9	8	9	6	9	10	8	10	11	10	8	6	4	6	8	0	0	6	10	8	7	6	11	10	8	10	7	10	6	8	8	7	9	8	8	6	9	5	8	8	0	0	9	8	0	11	1	9	10	6	10	7	9	8
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinoflagellata incertae sedis;Blastodinium order incertae sedis;Blastodinium family incertae sedis	Blastodinium family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Noctilucales class incertae sedis;Noctilucales;Noctiluca family incertae sedis	Noctiluca family incertae sedis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Euplotes family incertae sedis	Euplotes family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Discocephalus family incertae sedis	Discocephalus family incertae sedis	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidisca family incertae sedis	Aspidisca family incertae sedis	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	2	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Diophrys family incertae sedis	Diophrys family incertae sedis	0	0	1	0	0	0	0	2	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	1	0	1	0	0	2	1	0	2	0	1	0	0	0	0	1	3	1	0	0	0	1	0	0	0	2	2	0	0	4	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	2	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Paradiophrys family incertae sedis	Paradiophrys family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Holosticha family incertae sedis	Holosticha family incertae sedis	2	0	3	1	3	0	2	2	1	0	2	0	1	0	6	0	0	1	3	3	1	1	0	3	3	0	0	1	0	0	0	0	1	3	0	0	0	0	4	2	2	2	1	1	1	1	1	2	2	3	0	0	2	0	2	0	0	0	5	1	0	1	6	0	0	1	1	4	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	4	0	4	0	2	3	1	3	1	4	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Amphisiella family incertae sedis	Amphisiella family incertae sedis	1	0	1	0	0	0	0	1	1	0	1	0	1	0	2	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	1	2	1	0	0	0	0	1	1	2	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	1	2	0	1	0	3	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Arcuseries family incertae sedis	Arcuseries family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Uronychia family incertae sedis	Uronychia family incertae sedis	1	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	0	1	1	1	1	1	0	1	2	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	2	0	1	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	1	1	0	2	0	2	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Protogastrostyla family incertae sedis	Protogastrostyla family incertae sedis	2	1	1	1	2	1	1	3	3	0	1	2	3	0	4	1	2	2	3	2	3	4	0	2	3	2	1	1	0	1	0	1	2	2	1	1	1	1	3	1	2	5	2	2	0	3	2	3	2	6	1	1	1	2	2	0	0	1	3	1	1	1	3	3	1	2	4	2	1	1	1	1	1	0	2	1	2	2	3	0	0	0	2	3	0	3	0	4	5	0	4	1	5	3
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Epiclintes family incertae sedis	Epiclintes family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Spirotrachelostyla family incertae sedis	Spirotrachelostyla family incertae sedis	1	0	1	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	2	0	2	2	0	1	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	0	0	0	1	1	1	2	0	1	1	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichia;Strombidium family incertae sedis	Strombidium family incertae sedis	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	2	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichia;Strombidinopsis family incertae sedis	Strombidinopsis family incertae sedis	1	1	1	3	1	2	3	1	3	0	1	2	3	0	3	2	3	1	2	3	1	2	3	1	3	1	3	0	3	1	0	3	1	1	1	0	1	3	2	2	3	3	1	2	3	2	1	1	2	3	2	1	1	1	3	1	0	2	3	3	2	1	3	1	1	1	1	3	2	3	2	3	2	3	1	1	2	3	1	1	0	0	3	1	0	2	1	3	3	1	3	3	2	1
